holding_code_raw,holding_name,sec_type,corp_code,common_ticker,etf_isin,match_rule,source
008260,NI스틸,stock,00116301,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
008273,산은캐피탈725-2,,,,,,derived:etf_holding+company_master+PREF01N001
008276,산은캐피탈786-2,,,,,,derived:etf_holding+company_master+PREF01N001
008350,남선알미늄,stock,00107224,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
008420,문배철강,stock,00121570,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
008490,서흥,stock,00131692,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
008561,메리츠증권2506-1,,,,,,derived:etf_holding+company_master+PREF01N001
008562,메리츠증권2411-2,,,,,,derived:etf_holding+company_master+PREF01N001
008563,메리츠증권2510-3,,,,,,derived:etf_holding+company_master+PREF01N001
008700,아남전자,stock,00138516,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
008730,율촌화학,stock,00145260,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
008770,호텔신라,stock,00165680,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
008870,금비,stock,00168401,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
008930,한미사이언스,stock,00161426,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
008970,KBI동양철관,stock,00117629,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
009070,KCTC,stock,00103042,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
009140,경인전자,stock,00102140,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
009150,삼성전기,stock,00126371,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
009155,삼성전기우,stock_pref,00126371,009150,,pref_suffix_to_common,derived:etf_holding+company_master+PREF01N001
009160,SIMPAC,stock,00138260,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
009180,한솔로지스틱스,stock,00140946,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
009190,대양금속,stock,00111111,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
009200,무림페이퍼,stock,00136086,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
009240,한샘,stock,00161693,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
009270,신원,stock,00136864,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
009290,광동제약,stock,00103592,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
009310,참엔지니어링,stock,00153621,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
009320,아진전자부품,stock,00111689,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
009410,태영건설,stock,00153861,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
009420,한올바이오파마,stock,00162586,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
009440,KC그린홀딩스,stock,00159971,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
009450,경동나비엔,stock,00101488,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
009460,한창제지,stock,00163761,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
009470,삼화전기,stock,00129271,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
009520,포스코엠텍,stock,00128111,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
009540,HD한국조선해양,stock,00164830,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
009580,무림P&P,stock,00119007,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
009680,모토닉,stock,00151128,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
009770,삼정펄프,stock,00128227,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
009830,한화솔루션,stock,00162461,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
009900,명신산업,stock,00173078,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
009970,영원무역홀딩스,stock,00140964,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
010010,원화현금,,,,,,derived:etf_holding+company_master+PREF01N001
010040,한국내화,stock,00160205,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
010060,OCI홀딩스,stock,00148896,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
010100,한국무브넥스,stock,00160418,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
010120,LS ELECTRIC,stock,00105855,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
010130,고려아연,stock,00102858,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
010140,삼성중공업,stock,00126478,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
010170,대한광통신,stock,00113261,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
010400,우진아이엔에스,stock,00143262,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
010580,에스엠벡셀,stock,00147860,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
010640,진양폴리,stock,00160375,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
010660,화천기계,stock,00166500,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
010690,화신,stock,00166315,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
010770,평화홀딩스,stock,00155124,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
010780,아이에스동서,stock,00115977,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
010820,퍼스텍,stock,00148522,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
010950,S-Oil,stock,00138279,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
010955,S-Oil우,stock_pref,00138279,010950,,pref_suffix_to_common,derived:etf_holding+company_master+PREF01N001
010960,삼호개발,stock,00128980,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
011070,LG이노텍,stock,00105961,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
011090,에넥스,stock,00139764,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
011150,CJ씨푸드,stock,00129013,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
011170,롯데케미칼,stock,00165413,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
011200,HMM,stock,00164645,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
011210,현대위아,stock,00106623,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
011230,삼화전자,stock,00129280,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
011280,태림포장,stock,00153524,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
011330,유니켐,stock,00137207,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
011390,부산산업,stock,00124027,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
011420,갤럭시아에스엠,stock,00129554,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
011500,한농화성,stock,00160861,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
011690,와이투솔루션,stock,00144720,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
011700,한신기계,stock,00162072,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
011760,현대코퍼레이션,stock,00164812,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
011780,금호석유화학,stock,00106368,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
011785,금호석유화학우,stock_pref,00106368,011780,,pref_suffix_to_common,derived:etf_holding+company_master+PREF01N001
011790,SKC,stock,00139889,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
011810,STX,stock,00138297,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
011930,신성이엔지,stock,00136271,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
012030,DB,stock,00163345,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
012160,영흥,stock,00141477,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
012200,계양전기,stock,00102618,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
012280,영화금속,stock,00141413,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
012320,경동인베스트,stock,00143527,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
012330,현대모비스,stock,00164788,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
012450,한화에어로스페이스,stock,00126566,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
012610,경인양행,stock,00102113,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
012630,HDC,stock,00164636,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
012690,모나리자,stock,00173102,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
012750,에스원,stock,00158501,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
012800,대창,stock,00112651,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
013000,세우글로벌,stock,00134176,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
013030,하이록코리아,stock,00165060,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
013360,일성건설,stock,00146232,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
013520,화승코퍼레이션,stock,00166272,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
013570,디와이,stock,00117179,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
013580,계룡건설,stock,00102432,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
013700,까뮤이앤씨,stock,00129420,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
013870,지엠비코리아,stock,00156354,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
013890,지누스,stock,00150633,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
014130,한익스프레스,stock,00129509,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
014160,대영포장,stock,00111458,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
014280,금강공업,stock,00105299,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
014440,영보화학,stock,00140779,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
014530,극동유화,stock,00105156,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
014580,태경비케이,stock,00122481,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
014620,성광벤드,stock,00132318,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
014680,한솔케미칼,stock,00140955,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
014710,사조씨푸드,stock,00124780,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
014790,HL D&I,stock,00161116,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
014820,동원시스템즈,stock,00132637,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
014830,유니드,stock,00159786,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
014910,성문전자,stock,00132628,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
014990,인디에프,stock,00106881,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
015230,대창단조,stock,00112679,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
015260,에이엔피,stock,00143314,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
015360,INVENI,stock,00105101,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
015590,DKME,stock,00108746,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
015750,성우하이텍,stock,00132992,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
015760,한국전력,stock,00159193,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
015860,일진홀딩스,stock,00146649,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
015890,태경산업,stock,00153339,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
016090,대현,stock,00113614,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
016360,삼성증권,stock,00104856,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
016362,삼성증권16-2,,,,,,derived:etf_holding+company_master+PREF01N001
016380,KG스틸,stock,00115676,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
016450,한세예스24홀딩스,stock,00161976,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
016580,환인제약,stock,00166573,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
016590,신대양제지,stock,00135777,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
016610,DB증권,stock,00115694,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
016710,대성홀딩스,stock,00108940,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
016740,두올,stock,00119672,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
016790,현대사료,stock,00164618,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
016800,퍼시스,stock,00161709,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
016880,웅진,stock,00143651,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
017040,광명전기,stock,00103662,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
017180,명문제약,stock,00121039,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
017370,우신시스템,stock,00142883,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
017390,서울가스,stock,00130684,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
017550,수산세보틱스,stock,00135111,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
017670,SK텔레콤,stock,00159023,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
017800,현대엘리베이터,stock,00164724,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
017810,풀무원,stock,00155355,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
017860,DS단석,stock,00108612,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
017890,한국알콜,stock,00158565,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
017900,광전자,stock,00152729,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
017940,E1,stock,00165583,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
017960,한국카본,stock,00159795,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
018000,유니슨,stock,00144243,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
018250,애경산업,stock,00139454,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
018260,삼성에스디에스,stock,00126186,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
018290,브이티,stock,00150165,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
018470,조일알미늄,stock,00149239,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
018500,동원금속,stock,00118008,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
018670,SK가스,stock,00144164,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
018672,SK가스42-2,,,,,,derived:etf_holding+company_master+PREF01N001
018880,한온시스템,stock,00161125,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
018882,한온시스템16-2,,,,,,derived:etf_holding+company_master+PREF01N001
019170,신풍제약,stock,00137359,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
019180,티에이치엔,stock,00118965,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
019451,아이비케이캐피탈347-1,,,,,,derived:etf_holding+company_master+PREF01N001
019452,아이비케이캐피탈298-2,,,,,,derived:etf_holding+company_master+PREF01N001
019457,아이비케이캐피탈341-3,,,,,,derived:etf_holding+company_master+PREF01N001
019680,대교,stock,00108913,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
020000,한섬,stock,00188089,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
020120,키다리스튜디오,stock,00140131,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
020150,롯데에너지머티리얼즈,stock,00113997,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
020560,아시아나항공,stock,00138792,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
020760,일진디스플,stock,00198697,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
021050,서원,stock,00131197,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
021240,코웨이,stock,00170558,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
021241,코웨이6-1,,,,,,derived:etf_holding+company_master+PREF01N001
021242,코웨이7-2,,,,,,derived:etf_holding+company_master+PREF01N001
021820,세원정공,stock,00134316,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
021961,케이비캐피탈578-1,,,,,,derived:etf_holding+company_master+PREF01N001
021966,케이비캐피탈574-2,,,,,,derived:etf_holding+company_master+PREF01N001
022100,포스코DX,stock,00155212,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
023000,삼원강재,stock,00191588,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
023150,MH에탄올,stock,00121534,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
023160,태광,stock,00153375,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
023350,한국종합기술,stock,00159500,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
023410,유진기업,stock,00184667,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
023450,동남합성,stock,00115065,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
023530,롯데쇼핑,stock,00120526,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
023532,롯데쇼핑106-2,,,,,,derived:etf_holding+company_master+PREF01N001
023590,다우기술,stock,00176914,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
023800,인지컨트롤스,stock,00103510,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
023810,인팩,stock,00180795,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
023960,에쓰씨엔지니어링,stock,00121969,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
024070,WISCOM,stock,00142865,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
024090,디씨엠,stock,00177199,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
024110,기업은행,stock,00149646,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
024720,콜마홀딩스,stock,00203290,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
024850,HLB이노베이션,stock,00155586,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
024890,대원화성,stock,00112022,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
024900,디와이덕양,stock,00114154,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
025000,KPX케미칼,stock,00191472,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
025320,시노펙스,stock,00203023,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
025530,SJM홀딩스,stock,00181943,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
025540,한국단자,stock,00157070,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
025620,차AI헬스케어,stock,00136776,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
025750,한솔홈데코,stock,00203582,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
025820,이구산업,stock,00145464,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
025860,남해화학,stock,00107987,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
025890,한국주강,stock,00159564,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
025900,동화기업,stock,00173032,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
025980,아난티,stock,00161781,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
026890,스틱인베스트먼트,stock,00117498,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
026940,부국철강,stock,00123781,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
026960,동서,stock,00144395,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
027360,아주IB투자,stock,00156895,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
027410,BGF,stock,00219097,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
027740,마니커,stock,00204208,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
027970,한국제지,stock,00133706,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
028050,삼성E&A,stock,00126308,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
028100,동아지질,stock,00178754,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
028260,삼성물산,stock,00149655,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
028300,HLB,stock,00199252,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
028670,팬오션,stock,00122737,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
029460,케이씨,stock,00209780,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
029530,신도리코,stock,00135795,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
029780,삼성카드,stock,00126292,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
029782,삼성카드2847,,,,,,derived:etf_holding+company_master+PREF01N001
029884,현대캐피탈1986-4(연),,,,,,derived:etf_holding+company_master+PREF01N001
029885,현대캐피탈2020-5,,,,,,derived:etf_holding+company_master+PREF01N001
029886,현대캐피탈1979-4,,,,,,derived:etf_holding+company_master+PREF01N001
030000,제일기획,stock,00148276,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
030190,NICE평가정보,stock,00158325,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
030200,KT,stock,00190321,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
030201,KT183-3,,,,,,derived:etf_holding+company_master+PREF01N001
030210,다올투자증권,stock,00156859,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
030520,한글과컴퓨터,stock,00204262,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
030530,원익홀딩스,stock,00216647,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
030610,교보증권,stock,00113359,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
030612,교보증권11-2,,,,,,derived:etf_holding+company_master+PREF01N001
030622,롯데카드584-2,,,,,,derived:etf_holding+company_master+PREF01N001
030623,롯데카드539-3,,,,,,derived:etf_holding+company_master+PREF01N001
030624,롯데카드567-4,,,,,,derived:etf_holding+company_master+PREF01N001
030626,롯데카드520-1,,,,,,derived:etf_holding+company_master+PREF01N001
030720,동원수산,stock,00118044,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
031210,서울보증보험,stock,00112998,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
031330,에스에이엠티,stock,00128661,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
031430,신세계인터내셔날,stock,00234412,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
031440,신세계푸드,stock,00274933,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
031820,아이티센씨티에스,stock,00186559,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
031980,피에스케이홀딩스,stock,00208444,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
032190,다우데이타,stock,00238782,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
032350,롯데관광개발,stock,00231372,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
032500,케이엠더블유,stock,00226352,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
032560,황금에스티,stock,00218575,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
032640,LG유플러스,stock,00231363,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
032712,신한카드2057-2,,,,,,derived:etf_holding+company_master+PREF01N001
032820,우리기술,stock,00231044,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
032830,삼성생명,stock,00126256,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
033100,제룡전기,stock,00185356,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
033160,엠케이전자,stock,00121686,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
033240,자화전자,stock,00146861,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
033250,체시스,stock,00125576,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
033270,유나이티드제약,stock,00158963,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
033500,동성화인텍,stock,00231105,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
033530,SJG세종,stock,00134510,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
033631,SK브로드밴드58-1,,,,,,derived:etf_holding+company_master+PREF01N001
033640,네패스,stock,00227333,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
033662,우리금융캐피탈530-2,,,,,,derived:etf_holding+company_master+PREF01N001
033780,KT&G,stock,00244455,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
033920,무학,stock,00121543,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
034020,두산에너빌리티,stock,00159616,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
034120,SBS,stock,00130772,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
034220,LG디스플레이,stock,00105873,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
034230,파라다이스,stock,00171265,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
034310,NICE,stock,00158316,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
034590,인천도시가스,stock,00145862,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
034730,SK,stock,00181712,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
034731,SK317-1,,,,,,derived:etf_holding+company_master+PREF01N001
034732,SK316-2,,,,,,derived:etf_holding+company_master+PREF01N001
034830,한국토지신탁,stock,00233653,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
035000,HS애드,stock,00140168,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
035037,국고0525-2703,,,,,,derived:etf_holding+company_master+PREF01N001
035080,그래디언트,stock,00244561,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
035150,백산,stock,00122551,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
035250,강원랜드,stock,00255619,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
035420,NAVER,stock,00266961,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
035421,네이버5-1,,,,,,derived:etf_holding+company_master+PREF01N001
035510,신세계 I&C,stock,00219486,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
035720,카카오,stock,00258801,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
035760,CJ ENM,stock,00265324,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
035890,서희건설,stock,00219848,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
035900,JYP Ent.,stock,00258689,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
036190,금화피에스시,stock,00176516,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
036200,유니셈,stock,00260569,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
036420,콘텐트리중앙,stock,00203315,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
036460,한국가스공사,stock,00261285,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
036530,SNT홀딩스,stock,00225159,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
036540,SFA반도체,stock,00301246,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
036570,NC,stock,00261443,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
036580,팜스코,stock,00260408,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
036620,감성코퍼레이션,stock,00261009,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
036800,나이스정보통신,stock,00264945,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
036810,에프에스티,stock,00223434,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
036830,솔브레인홀딩스,stock,00247975,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
036890,진성티이씨,stock,00174208,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
036930,주성엔지니어링,stock,00252135,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
037270,YG PLUS,stock,00249247,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
037460,삼지전자,stock,00128315,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
037560,LG헬로비전,stock,00222532,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
